# ATLAS \\(2022)  (HNLimits id: atlas_2022)
# Source: mhostert/Heavy-Neutrino-Limits sheet Ue4
# Flavor: Ue
# Format: blank line separates "bottom" and "top" curves.
# mass_GeV  U2
# bottom
1.13735e+01  3.06540e-06
1.13889e+01  3.02930e-06
1.14005e+01  3.00246e-06
1.14074e+01  2.98659e-06
1.14259e+01  2.94440e-06
1.14275e+01  2.94082e-06
1.14444e+01  2.90234e-06
1.14542e+01  2.88044e-06
1.14630e+01  2.86090e-06
1.14809e+01  2.82131e-06
1.14815e+01  2.82007e-06
1.15000e+01  2.77931e-06
1.15073e+01  2.76339e-06
1.15185e+01  2.73911e-06
1.15337e+01  2.70665e-06
1.15370e+01  2.69950e-06
1.15556e+01  2.66016e-06
1.15599e+01  2.65108e-06
1.15741e+01  2.62117e-06
1.15859e+01  2.59666e-06
1.15926e+01  2.58275e-06
1.16111e+01  2.54483e-06
1.16118e+01  2.54335e-06
1.16296e+01  2.50703e-06
1.16375e+01  2.49113e-06
1.16481e+01  2.46977e-06
1.16632e+01  2.43999e-06
1.16667e+01  2.43305e-06
1.16852e+01  2.39663e-06
1.16886e+01  2.38989e-06
1.17037e+01  2.36051e-06
1.17140e+01  2.34083e-06
1.17222e+01  2.32491e-06
1.17392e+01  2.29277e-06
1.17407e+01  2.28982e-06
1.17593e+01  2.25491e-06
1.17642e+01  2.24570e-06
1.17778e+01  2.22041e-06
1.17891e+01  2.19959e-06
1.17963e+01  2.18639e-06
1.18139e+01  2.15443e-06
1.18148e+01  2.15285e-06
1.18333e+01  2.11947e-06
1.18385e+01  2.11020e-06
1.18519e+01  2.08650e-06
1.18630e+01  2.06688e-06
1.18704e+01  2.05399e-06
1.18874e+01  2.02445e-06
1.18889e+01  2.02194e-06
1.19074e+01  1.99007e-06
1.19116e+01  1.98288e-06
1.19259e+01  1.95856e-06
1.19357e+01  1.94217e-06
1.19444e+01  1.92749e-06
1.19597e+01  1.90230e-06
1.19630e+01  1.89685e-06
1.19815e+01  1.86650e-06
1.19835e+01  1.86325e-06
1.20000e+01  1.83638e-06
1.20071e+01  1.82499e-06
1.20185e+01  1.80667e-06
1.20306e+01  1.78753e-06
1.20370e+01  1.77736e-06
1.20540e+01  1.75083e-06
1.20556e+01  1.74844e-06
1.20741e+01  1.71972e-06
1.20772e+01  1.71488e-06
1.20926e+01  1.69129e-06
1.21003e+01  1.67967e-06
1.21111e+01  1.66323e-06
1.21232e+01  1.64519e-06
1.21296e+01  1.63554e-06
1.21460e+01  1.61141e-06
1.21481e+01  1.60820e-06
1.21667e+01  1.58109e-06
1.21686e+01  1.57833e-06
1.21852e+01  1.55420e-06
1.21910e+01  1.54593e-06
1.22037e+01  1.52764e-06
1.22132e+01  1.51419e-06
1.22222e+01  1.50140e-06
1.22353e+01  1.48310e-06
1.22407e+01  1.47547e-06
1.22573e+01  1.45265e-06
1.22593e+01  1.44985e-06
1.22778e+01  1.42445e-06
1.22790e+01  1.42283e-06
1.22963e+01  1.39920e-06
1.23005e+01  1.39362e-06
1.23148e+01  1.37424e-06
1.23218e+01  1.36501e-06
1.23333e+01  1.34953e-06
1.23429e+01  1.33698e-06
1.23519e+01  1.32507e-06
1.23638e+01  1.30954e-06
1.23704e+01  1.30085e-06
1.23845e+01  1.28265e-06
1.23889e+01  1.27684e-06
1.24049e+01  1.25632e-06
1.24074e+01  1.25304e-06
1.24251e+01  1.23052e-06
1.24259e+01  1.22943e-06
1.24444e+01  1.20598e-06
1.24450e+01  1.20526e-06
1.24630e+01  1.18289e-06
1.24649e+01  1.18052e-06
1.24815e+01  1.16036e-06
1.24848e+01  1.15628e-06
1.25000e+01  1.13747e-06
1.25040e+01  1.13254e-06
1.25185e+01  1.11435e-06
1.25226e+01  1.10929e-06
1.25370e+01  1.09114e-06
1.25408e+01  1.08652e-06
1.25556e+01  1.06780e-06
1.25584e+01  1.06421e-06
1.25741e+01  1.04429e-06
1.25756e+01  1.04236e-06
1.25923e+01  1.02096e-06
1.25926e+01  1.02055e-06
1.26084e+01  1.00000e-06
1.26111e+01  9.96409e-07
1.26240e+01  9.79470e-07
1.26296e+01  9.71892e-07
1.26390e+01  9.59361e-07
1.26481e+01  9.46918e-07
1.26535e+01  9.39665e-07
1.26667e+01  9.21395e-07
1.26674e+01  9.20373e-07
1.26807e+01  9.01478e-07
1.26852e+01  8.94830e-07
1.26933e+01  8.82970e-07
1.27037e+01  8.67293e-07
1.27053e+01  8.64842e-07
1.27167e+01  8.47087e-07
1.27222e+01  8.38030e-07
1.27274e+01  8.29696e-07
1.27374e+01  8.12662e-07
1.27407e+01  8.06525e-07
1.27466e+01  7.95978e-07
1.27552e+01  7.79636e-07
1.27593e+01  7.71176e-07
1.27629e+01  7.63630e-07
1.27700e+01  7.47952e-07
1.27762e+01  7.32597e-07
1.27778e+01  7.28169e-07
1.27816e+01  7.17556e-07
1.27862e+01  7.02824e-07
1.27899e+01  6.88395e-07
1.27927e+01  6.74262e-07
1.27947e+01  6.60419e-07
1.27957e+01  6.46861e-07
1.27958e+01  6.33580e-07
1.27948e+01  6.20573e-07
