# ATLAS \\(2022)  (HNLimits id: atlas_2022)
# Scenario: 100, single electron-flavor dominance
# Nature: Majorana
# Category: experimental
# Source metadata: local_HNL_database.xlsx
# Source metadata SHA256: aa9346350fd2354af29b71c3a4c6d2da1c5454abd6cef3b780dd1dd858f56783
# Source URL: https://raw.githubusercontent.com/mhostert/Heavy-Neutrino-Limits/main/src/HNLimits/include/local_HNL_database.xlsx
# Transformations: HNLimits unit, CL, and Dirac/Majorana rules
# mass_GeV  U2
# bottom
8.83333333e+00  1.32899905e-05
8.83665297e+00  1.32591973e-05
8.85185185e+00  1.31184209e-05
8.86641424e+00  1.29869815e-05
8.87037037e+00  1.29513083e-05
8.88888889e+00  1.27862007e-05
8.89641220e+00  1.27203545e-05
8.90740741e+00  1.26241373e-05
8.92592593e+00  1.24660040e-05
8.92672683e+00  1.24592014e-05
8.94444444e+00  1.23086231e-05
8.95715217e+00  1.22034098e-05
8.96296296e+00  1.21552497e-05
8.98148148e+00  1.20039197e-05
8.98782588e+00  1.19528697e-05
9.00000000e+00  1.18547411e-05
9.01851852e+00  1.17092597e-05
9.01874677e+00  1.17074733e-05
9.03703704e+00  1.15639856e-05
9.04971192e+00  1.14671150e-05
9.05555556e+00  1.14223302e-05
9.07407407e+00  1.12823100e-05
9.08087367e+00  1.12316913e-05
9.09259259e+00  1.11441495e-05
9.11111111e+00  1.10090908e-05
9.11221211e+00  1.10011010e-05
9.12962963e+00  1.08741649e-05
9.14356167e+00  1.07752447e-05
9.14814815e+00  1.07425350e-05
9.16666667e+00  1.06119100e-05
9.17502179e+00  1.05540253e-05
9.18518519e+00  1.04832916e-05
9.20370370e+00  1.03570694e-05
9.20662128e+00  1.03373477e-05
9.22222222e+00  1.02313879e-05
9.23828855e+00  1.01251185e-05
9.24074074e+00  1.01088195e-05
9.25925926e+00  9.98667862e-06
9.27002823e+00  9.91724644e-06
9.27777778e+00  9.86702488e-06
9.29629630e+00  9.74906333e-06
9.30193573e+00  9.71364207e-06
9.31481481e+00  9.63231026e-06
9.33333333e+00  9.51841347e-06
9.33401944e+00  9.51421776e-06
9.35185185e+00  9.40454632e-06
9.36617730e+00  9.31888770e-06
9.37037037e+00  9.29366942e-06
9.38888889e+00  9.18360299e-06
9.39852252e+00  9.12756784e-06
9.40740741e+00  9.07557116e-06
9.42592593e+00  8.96935025e-06
9.43108537e+00  8.94017583e-06
9.44444444e+00  8.86414894e-06
9.46296296e+00  8.76165888e-06
9.46387822e+00  8.75663104e-06
9.48148148e+00  8.65927365e-06
9.49683853e+00  8.57685449e-06
9.50000000e+00  8.55977008e-06
9.51851852e+00  8.46081789e-06
9.53004706e+00  8.40076881e-06
9.53703704e+00  8.36409538e-06
9.55555556e+00  8.26865657e-06
9.56354484e+00  8.22829823e-06
9.57407407e+00  8.17470303e-06
9.59259259e+00  8.08266748e-06
9.59735195e+00  8.05936853e-06
9.61111111e+00  7.99147188e-06
9.62962963e+00  7.90273188e-06
9.63149131e+00  7.89390701e-06
9.64814815e+00  7.81428443e-06
9.66597488e+00  7.73184247e-06
9.66666667e+00  7.72861581e-06
9.68518519e+00  7.64302744e-06
9.70081863e+00  7.57310517e-06
9.70370370e+00  7.56008544e-06
9.72222222e+00  7.47759234e-06
9.73609777e+00  7.41762680e-06
9.74074074e+00  7.39737242e-06
9.75925926e+00  7.31787578e-06
9.77185211e+00  7.26534045e-06
9.77777778e+00  7.24037559e-06
9.79629630e+00  7.16378008e-06
9.80812776e+00  7.11618060e-06
9.81481481e+00  7.08899974e-06
9.83333333e+00  7.01521365e-06
9.84497827e+00  6.97008304e-06
9.85185185e+00  6.94315609e-06
9.87037037e+00  6.87209150e-06
9.88246611e+00  6.82698491e-06
9.88888889e+00  6.80276273e-06
9.90740741e+00  6.73433571e-06
9.92066438e+00  6.68682464e-06
9.92592593e+00  6.66774514e-06
9.94444444e+00  6.60187586e-06
9.95965895e+00  6.54954190e-06
9.96296296e+00  6.53803666e-06
9.98148148e+00  6.47464957e-06
9.99955122e+00  6.41507763e-06
1.00000000e+01  6.41357902e-06
1.00185185e+01  6.35199005e-06
1.00370370e+01  6.29153518e-06
1.00395311e+01  6.28337395e-06
1.00555556e+01  6.23027456e-06
1.00740741e+01  6.16991055e-06
1.00788488e+01  6.15437419e-06
1.00925926e+01  6.10910100e-06
1.01111111e+01  6.04897387e-06
1.01175969e+01  6.02802284e-06
1.01296296e+01  5.98868418e-06
1.01481481e+01  5.92893083e-06
1.01558520e+01  5.90426552e-06
1.01666667e+01  5.86923047e-06
1.01851852e+01  5.80997848e-06
1.01936848e+01  5.78304899e-06
1.02037037e+01  5.75093705e-06
1.02222222e+01  5.69230459e-06
1.02311616e+01  5.66432107e-06
1.02407407e+01  5.63399134e-06
1.02592593e+01  5.57608716e-06
1.02683447e+01  5.54803067e-06
1.02777778e+01  5.51857056e-06
1.02962963e+01  5.46149410e-06
1.03052934e+01  5.43412775e-06
1.03148148e+01  5.40484160e-06
1.03333333e+01  5.34868312e-06
1.03420651e+01  5.32256330e-06
1.03518519e+01  5.29296087e-06
1.03703704e+01  5.23780159e-06
1.03786994e+01  5.21328930e-06
1.03888889e+01  5.18290204e-06
1.04074074e+01  5.12824626e-06
1.04149067e+01  5.10625874e-06
1.04259259e+01  5.07347595e-06
1.04444444e+01  5.01895117e-06
1.04504178e+01  5.00142555e-06
1.04629630e+01  4.96404668e-06
1.04814815e+01  4.90948829e-06
1.04851262e+01  4.89874461e-06
1.05000000e+01  4.85418439e-06
1.05185185e+01  4.79943121e-06
1.05189421e+01  4.79817176e-06
1.05370370e+01  4.74344529e-06
1.05516776e+01  4.69966369e-06
1.05555556e+01  4.68786256e-06
1.05740741e+01  4.63136372e-06
1.05833493e+01  4.60317803e-06
1.05925926e+01  4.57457335e-06
1.06111111e+01  4.51744266e-06
1.06139390e+01  4.50867325e-06
1.06296296e+01  4.45908508e-06
1.06432834e+01  4.41610869e-06
1.06481481e+01  4.40049397e-06
1.06666667e+01  4.34081417e-06
1.06714146e+01  4.32544451e-06
1.06851852e+01  4.28018434e-06
1.06985857e+01  4.23664169e-06
1.07037037e+01  4.22014649e-06
1.07222222e+01  4.16115113e-06
1.07258625e+01  4.14966203e-06
1.07407407e+01  4.10310192e-06
1.07533083e+01  4.06446809e-06
1.07592593e+01  4.04632284e-06
1.07777778e+01  3.99055990e-06
1.07809709e+01  3.98102320e-06
1.07962963e+01  3.93559860e-06
1.08087665e+01  3.89929147e-06
1.08148148e+01  3.88180971e-06
1.08333333e+01  3.82893499e-06
1.08367575e+01  3.81923772e-06
1.08518519e+01  3.77677992e-06
1.08648634e+01  3.74082750e-06
1.08703704e+01  3.72570963e-06
1.08888889e+01  3.67542493e-06
1.08931248e+01  3.66402706e-06
1.09074074e+01  3.62582685e-06
1.09214975e+01  3.58880337e-06
1.09259259e+01  3.57723415e-06
1.09444444e+01  3.52928028e-06
1.09499704e+01  3.51512404e-06
1.09629630e+01  3.48201680e-06
1.09785626e+01  3.44295737e-06
1.09814815e+01  3.43568607e-06
1.10000000e+01  3.38983707e-06
1.10071870e+01  3.37227231e-06
1.10185185e+01  3.34470819e-06
1.10359474e+01  3.30303844e-06
1.10370370e+01  3.30044503e-06
1.10555556e+01  3.25650333e-06
1.10646626e+01  3.23522596e-06
1.10740741e+01  3.21332779e-06
1.10925926e+01  3.17090407e-06
1.10935111e+01  3.16880569e-06
1.11111111e+01  3.12869383e-06
1.11222412e+01  3.10374906e-06
1.11296296e+01  3.08714679e-06
1.11481481e+01  3.04604863e-06
1.11508760e+01  3.04002806e-06
1.11666667e+01  3.00507474e-06
1.11792790e+01  2.97761527e-06
1.11851852e+01  2.96471947e-06
1.12037037e+01  2.92470885e-06
1.12075394e+01  2.91648384e-06
1.12222222e+01  2.88491265e-06
1.12356039e+01  2.85660745e-06
1.12407407e+01  2.84571262e-06
1.12592593e+01  2.80681538e-06
1.12635111e+01  2.79796035e-06
1.12777778e+01  2.76817160e-06
1.12912396e+01  2.74051729e-06
1.12962963e+01  2.73010281e-06
1.13148148e+01  2.69234029e-06
1.13188143e+01  2.68425356e-06
1.13333333e+01  2.65482467e-06
1.13462093e+01  2.62914494e-06
1.13518519e+01  2.61786397e-06
1.13703704e+01  2.58125320e-06
1.13734715e+01  2.57516772e-06
1.13888889e+01  2.54484219e-06
1.14005359e+01  2.52229867e-06
1.14074074e+01  2.50896696e-06
1.14259259e+01  2.47352093e-06
1.14275048e+01  2.47051504e-06
1.14444444e+01  2.43819145e-06
1.14542414e+01  2.41979454e-06
1.14629630e+01  2.40337941e-06
1.14809211e+01  2.37011535e-06
1.14814815e+01  2.36907492e-06
1.15000000e+01  2.33483649e-06
1.15073473e+01  2.32145610e-06
1.15185185e+01  2.30106549e-06
1.15336987e+01  2.27379583e-06
1.15370370e+01  2.26778488e-06
1.15555556e+01  2.23473801e-06
1.15598738e+01  2.22711404e-06
1.15740741e+01  2.20198583e-06
1.15858998e+01  2.18139065e-06
1.15925926e+01  2.16970740e-06
1.16111111e+01  2.13785330e-06
1.16118401e+01  2.13660598e-06
1.16296296e+01  2.10609756e-06
1.16375435e+01  2.09274074e-06
1.16481481e+01  2.07479929e-06
1.16631766e+01  2.04977608e-06
1.16666667e+01  2.04395024e-06
1.16851852e+01  2.01335426e-06
1.16886473e+01  2.00769349e-06
1.17037037e+01  1.98301374e-06
1.17139566e+01  1.96647488e-06
1.17222222e+01  1.95310674e-06
1.17391888e+01  1.92610249e-06
1.17407407e+01  1.92362563e-06
1.17592593e+01  1.89430045e-06
1.17642149e+01  1.88655897e-06
1.17777778e+01  1.86531273e-06
1.17891215e+01  1.84782728e-06
1.17962963e+01  1.83673553e-06
1.18139438e+01  1.80989078e-06
1.18148148e+01  1.80856164e-06
1.18333333e+01  1.78051391e-06
1.18385475e+01  1.77273312e-06
1.18518519e+01  1.75281717e-06
1.18630413e+01  1.73633831e-06
1.18703704e+01  1.72550846e-06
1.18874427e+01  1.70069071e-06
1.18888889e+01  1.69858090e-06
1.19074074e+01  1.67181225e-06
1.19116433e+01  1.66577496e-06
1.19259259e+01  1.64534431e-06
1.19357119e+01  1.63157605e-06
1.19444444e+01  1.61924204e-06
1.19596793e+01  1.59807925e-06
1.19629630e+01  1.59349875e-06
1.19814815e+01  1.56800692e-06
1.19834921e+01  1.56527015e-06
1.20000000e+01  1.54270429e-06
1.20071202e+01  1.53313463e-06
1.20185185e+01  1.51774465e-06
1.20306368e+01  1.50165887e-06
1.20370370e+01  1.49312128e-06
1.20540371e+01  1.47082931e-06
1.20555556e+01  1.46882757e-06
1.20740741e+01  1.44469824e-06
1.20772405e+01  1.44063270e-06
1.20925926e+01  1.42081447e-06
1.21002854e+01  1.41105603e-06
1.21111111e+01  1.39724315e-06
1.21232015e+01  1.38208658e-06
1.21296296e+01  1.37397730e-06
1.21459826e+01  1.35371188e-06
1.21481481e+01  1.35100990e-06
1.21666667e+01  1.32823702e-06
1.21685780e+01  1.32591973e-06
1.21851852e+01  1.30564474e-06
1.21909802e+01  1.29869815e-06
1.22037037e+01  1.28333150e-06
1.22132314e+01  1.27203545e-06
1.22222222e+01  1.26128941e-06
1.22353241e+01  1.24592014e-06
1.22407407e+01  1.23951038e-06
1.22572501e+01  1.22034098e-06
1.22592593e+01  1.21798602e-06
1.22777778e+01  1.19664411e-06
1.22789738e+01  1.19528697e-06
1.22962963e+01  1.17543969e-06
1.23004729e+01  1.17074733e-06
1.23148148e+01  1.15446528e-06
1.23217821e+01  1.14671150e-06
1.23333333e+01  1.13371042e-06
1.23428907e+01  1.12316913e-06
1.23518519e+01  1.11316392e-06
1.23637869e+01  1.10011010e-06
1.23703704e+01  1.09281369e-06
1.23844582e+01  1.07752447e-06
1.23888889e+01  1.07264655e-06
1.24048907e+01  1.05540253e-06
1.24074074e+01  1.05265258e-06
1.24250744e+01  1.03373477e-06
1.24259259e+01  1.03281225e-06
1.24444444e+01  1.01311751e-06
1.24450245e+01  1.01251185e-06
1.24629630e+01  9.93718534e-07
1.24649043e+01  9.91724644e-07
1.24814815e+01  9.74792761e-07
1.24848314e+01  9.71364207e-07
1.25000000e+01  9.55563172e-07
1.25040038e+01  9.51421776e-07
1.25185185e+01  9.36139582e-07
1.25226141e+01  9.31888770e-07
1.25370370e+01  9.16639933e-07
1.25407618e+01  9.12756784e-07
1.25555556e+01  8.97033179e-07
1.25584321e+01  8.94017583e-07
1.25740741e+01  8.77284639e-07
1.25756104e+01  8.75663104e-07
1.25922797e+01  8.57685449e-07
1.25925926e+01  8.57339664e-07
1.26084117e+01  8.40076881e-07
1.26111111e+01  8.37060252e-07
1.26240048e+01  8.22829823e-07
1.26296296e+01  8.16463769e-07
1.26390449e+01  8.05936853e-07
1.26481481e+01  7.95483859e-07
1.26535181e+01  7.89390701e-07
1.26666667e+01  7.74042588e-07
1.26674106e+01  7.73184247e-07
1.26806748e+01  7.57310517e-07
1.26851852e+01  7.51726324e-07
1.26933219e+01  7.41762680e-07
1.27037037e+01  7.28592959e-07
1.27053443e+01  7.26534045e-07
1.27166886e+01  7.11618060e-07
1.27222222e+01  7.04009708e-07
1.27273664e+01  6.97008304e-07
1.27373530e+01  6.82698491e-07
1.27407407e+01  6.77542783e-07
1.27466189e+01  6.68682464e-07
1.27551606e+01  6.54954190e-07
1.27592593e+01  6.47847507e-07
1.27629489e+01  6.41507763e-07
1.27699601e+01  6.28337395e-07
1.27761953e+01  6.15437419e-07
1.27777778e+01  6.11717652e-07
1.27816022e+01  6.02802284e-07
1.27861751e+01  5.90426552e-07
1.27898980e+01  5.78304899e-07
1.27927440e+01  5.66432107e-07
1.27946866e+01  5.54803067e-07
1.27956993e+01  5.43412775e-07
1.27957556e+01  5.32256330e-07
1.27948289e+01  5.21328930e-07
